SCAN_NAME,ws62,stdev62,wd60
201104301940,3.35,1.35,157.53
201104301950,1.23,0.33,227.03
201104302000,1.87,0.63,261.83
201104302010,1.95,0.64,287.23
201104302020,1.6,0.33,293.63
201104302030,1.94,0.21,302.03
201104302040,2.07,0.35,296.73
201104302050,1.77,0.14,301.13
201104302100,1.71,0.17,309.23
201104302110,1.47,0.14,322.03
201104302120,1.52,0.23,318.43
201104302130,1.17,0.29,317.03
201104302140,0.99,0.31,317.03
201104302150,1.28,0.17,317.13
201104302200,1.37,0.16,318.63
201104302210,1.86,0.21,359.04
201104302220,2.21,0.16,7.49
201104302230,2.26,0.19,23.05
201104302240,2.18,0.29,16.9
201104302250,2.4,0.39,30.05
201104302300,3.2,0.36,37.26
201104302310,3,0.48,21.19
201104302320,3.61,0.45,29.43
201104302330,3.73,0.4,26.97
201104302340,5.18,0.5,34
201104302350,5.69,0.23,31.73
201105010000,6.02,0.24,38.22
201105010010,5.67,0.31,40.11
201105010020,5.9,0.3,36.03
201105010030,5.19,0.39,29.07
201105010040,5.09,0.63,28.34
201105010050,4.79,0.52,27.69
201105010100,4.38,0.47,26.73
201105010110,4.37,0.57,25.76
201105010120,4.37,0.44,27.26
201105010130,3.93,0.27,21.01
201105010140,3.86,0.21,19.59
201105010150,4.09,0.15,14.97
201105010200,4.16,0.26,15.97
201105010210,4.12,0.27,19.86
201105010220,3.54,0.38,21.96
201105010230,3.95,0.5,24.89
201105010240,5.04,0.37,31.62
201105010250,5.17,0.26,38.59
201105010300,5.24,0.26,49.64
201105010310,6.02,0.33,49.36
201105010320,6.73,0.24,45.19
201105010330,6.72,0.31,44.11
201105010340,7.03,0.28,44.39
201105010350,6.9,0.29,44.56
201105010400,7.3,0.38,40.45
201105010410,8.07,0.25,32.92
201105010420,8.03,0.24,32.51
201105010430,8.22,0.23,30.72
201105010440,8.05,0.48,25.92
201105010450,7.72,0.27,23.17
201105010500,8.59,0.48,21.69
201105010510,8,0.3,22.48
201105010520,8.34,0.43,22.16
201105010530,8.95,0.37,21.2
201105010540,8.62,0.46,22.48
201105010550,8.45,0.62,22.78
201105010600,8.15,0.43,22.71
201105010610,8.3,0.68,24.52
201105010620,8.29,0.5,24.31
201105010630,8.12,0.48,25.23
201105010640,8.6,0.61,25.94
201105010650,8.53,0.48,26.63
201105010700,8.18,0.4,27.49
201105010710,7.43,0.45,24.35
201105010720,7.74,0.4,20.15
201105010730,7.09,0.43,22.12
201105010740,7.21,0.25,23.53
201105010750,7.26,0.36,23.95
201105010800,7.87,0.44,21.67
201105010810,7.75,0.39,21.63
201105010820,7.88,0.42,22.04
201105010830,7.72,0.31,22.79
201105010840,8.15,0.53,19.56
201105010850,7.29,0.74,16.53
201105010900,6.73,0.45,22.01
201105010910,6.42,0.81,15.64
201105010920,5.41,0.82,359.5
201105010930,3.83,0.35,327.73
201105010940,4.16,0.83,284.53
201105010950,6.28,0.56,254.73
201105011000,6.04,0.94,260.63
201105011010,5.38,0.87,273.63
201105011020,4.89,0.67,287.73
201105011030,4.38,0.61,284.43
201105011040,4.99,0.7,264.33
201105011050,4.89,0.73,256.43
201105011100,4.47,0.69,253.13
201105011110,3.82,0.6,259.63
201105011120,3.56,0.52,258.03
201105011130,3.36,0.88,253.43
201105011140,3.04,0.45,239.43
201105011150,2.64,0.43,239.43
201105011200,2.44,0.49,233.03
201105011210,2.55,0.49,248.23
201105011220,3.83,0.78,226.93
201105011230,5.44,0.56,216.93
201105011240,6.76,0.83,228.23
201105011250,8.03,0.59,229.73
201105011300,7.53,0.6,235.03
201105011310,6.8,0.58,242.13
201105011320,6.37,0.61,244.13
201105011330,5.97,0.47,239.63
201105011340,5.61,0.47,231.83
201105011350,5.29,0.55,233.03
201105011400,6.2,0.63,240.23
201105011410,6.57,0.79,238.43
201105011420,6.95,0.57,236.83
201105011430,6.69,0.64,232.33
201105011440,6.14,0.61,240.03
201105011450,6.29,0.62,238.23
201105011500,6.74,0.65,241.73
201105011510,6.5,0.54,232.33
201105011520,6.4,0.5,227.83
201105011530,6.13,0.6,228.93
201105011540,5.5,0.65,218.13
201105011550,6.63,0.71,230.33
201105011600,6.99,0.64,227.23
201105011610,6.69,0.71,225.63
201105011620,6.17,0.59,223.53
201105011630,6.12,0.54,226.93
201105011640,6.67,0.67,236.73
201105011650,7.77,0.62,241.23
201105011700,8.91,1.04,249.53
201105011710,9.79,1.21,259.83
201105011720,10.49,0.87,270.33
201105011730,9.13,0.62,266.33
201105011740,8.07,0.67,259.53
201105011750,6.84,0.9,264.83
201105011800,6.35,0.86,270.23
201105011810,5.35,0.89,272.53
201105011820,3.21,1.27,283.73
201105011830,1.9,1.08,272.03
201105011840,1.67,0.8,126.03
201105011850,2.26,0.6,39.41
201105011900,2.44,0.67,42.1
201105011910,5.41,1.02,35.21
201105011920,7.42,0.46,38.31
201105011930,8.13,0.39,39.56
201105011940,8.23,0.77,52.97
201105011950,8.22,0.53,52.65
201105012000,7.4,0.25,44.57
201105012010,7.5,0.28,43.73
201105012020,7.45,0.81,31.13
201105012030,7.7,0.9,50.83
201105012040,5.72,1.03,54.42
201105012050,5.46,0.4,67.03
201105012100,5.51,0.92,42.12
201105012110,8.1,1.64,31.92
201105012120,7.64,1.36,20.61
201105012130,7.47,0.87,4.86
201105012140,7.46,0.58,356.24
201105012150,8.97,1.7,319.33
201105012200,9.88,1.39,276.53
201105012210,7.62,0.36,282.33
201105012220,7.87,0.53,302.73
201105012230,7.54,0.89,300.63
201105012240,5.71,1.26,299.63
201105012250,7.98,1.04,14.6
201105012300,8.24,0.96,8.85
201105012310,7.77,0.63,355.03
201105012320,6.19,0.51,2.13
201105012330,6.06,0.37,5.21
201105012340,6.27,0.72,15.25
201105012350,4.68,0.51,7.31
201105020000,5.7,0.69,338.93
201105020010,6.41,0.54,307.33
201105020020,6.68,0.8,281.43
201105020030,5.74,0.98,279.93
201105020040,4.17,0.83,293.83
201105020050,5.41,1.3,284.73
201105020100,5.51,0.75,312.53
201105020110,7.17,1,309.43
201105020120,8.88,0.6,313.33
201105020130,6.6,0.78,331.13
201105020140,4.31,0.8,353.78
201105020150,3.85,0.93,41.07
201105020200,9.32,1.73,30.41
201105020210,11.67,1.1,27.63
201105020220,10.7,0.66,27.09
201105020230,10.58,0.41,29.07
201105020240,9.6,0.58,36.79
201105020250,8.04,0.41,42.02
201105020300,6.62,0.33,41.74
201105020310,7.5,1.17,25.3
201105020320,8.42,0.64,18.55
201105020330,8.86,0.66,15.6
201105020340,6.43,1.4,20.89
201105020350,4.77,0.6,31.33
201105020400,3.42,0.33,37.16
201105020410,4.29,0.77,28.85
201105020420,6.41,0.74,44.56
201105020430,7.05,0.43,47.23
201105020440,6.47,0.48,36.23
201105020450,5.34,0.5,17.57
201105020500,6.72,0.92,29.13
201105020510,10.09,1.58,30.05
201105020520,12.78,0.46,29.6
201105020530,12.44,0.43,32.72
201105020540,12.34,0.67,29.63
201105020550,12.75,0.93,27.91
201105020600,12.06,0.83,35.72
201105020610,11.58,0.64,40.85
201105020620,12.22,0.55,45.3
201105020630,11.32,0.44,43.64
201105020640,11.74,0.42,39.19
201105020650,10.88,0.66,30.28
201105020700,11.41,0.66,30.06
201105020710,11.08,0.48,38.2
201105020720,12.61,0.52,40.91
201105020730,12.86,0.32,40.51
201105020740,13.25,0.33,36.19
201105020750,13.31,0.44,32.25
201105020800,13.7,0.46,34.64
201105020810,13.28,0.45,36.74
201105020820,13.77,0.41,42.97
201105020830,13.48,0.74,47.19
201105020840,11.87,0.64,49.34
201105020850,11.5,0.54,50.38
201105020900,10.64,0.52,50.81
201105020910,10.87,0.48,43.98
201105020920,11.63,0.58,36.15
201105020930,11.57,0.54,37.38
201105020940,10.72,0.74,25.71
201105020950,11.82,1.11,29.07
201105021000,13.44,0.78,32.27
201105021010,14.86,0.62,39.97
201105021020,15.58,0.68,40.7
201105021030,14.78,0.74,40.25
201105021040,14.58,0.72,35.62
201105021050,11.64,1.42,27.05
201105021100,10.29,1.08,24.41
201105021110,11.85,1.28,30.99
201105021120,12.98,1.27,26.35
201105021130,14.31,1.34,27.83
201105021140,14.92,0.89,30.82
201105021150,13.15,1.07,29.36
201105021200,12.51,1.4,37.95
201105021210,13.1,1.28,31.87
201105021220,12.78,0.97,37.22
201105021230,11.04,1.27,37.69
201105021240,9.46,1.51,26.16
201105021250,9.65,1.14,18.33
201105021300,10.63,1.45,11.52
201105021310,12.9,1.26,22
201105021320,15.91,1.65,33.73
201105021330,15.86,1.52,27.56
201105021340,18.05,1.45,32.4
201105021350,17.48,1.82,28.04
201105021400,15.94,1.49,27.54
201105021410,15.69,1.41,25.73
201105021420,15.21,1.42,28.85
201105021430,15.04,1.29,38.01
201105021440,14.63,1.59,29.93
201105021450,13.36,1.69,23.76
201105021500,13.34,1.65,27.69
201105021510,13.68,1.45,33.85
201105021520,12.63,1.33,34.05
201105021530,11.36,1.48,33.44
201105021540,9.86,1.09,32.43
201105021550,8.32,0.86,38.29
201105021600,6.66,0.77,21.76
201105021610,8.38,1.34,21.79
201105021620,10.07,1.41,16.61
201105021630,10.52,0.74,16.28
201105021640,9.48,0.74,20.94
201105021650,9.11,0.8,21.63
201105021700,8.49,0.94,26.71
201105021710,7.63,1.25,7.72
201105021720,7.72,1.04,279.93
201105021730,8.61,0.76,239.93
201105021740,7.61,0.56,223.33
201105021750,7.66,0.49,210.63
201105021800,7.37,0.59,197.03
201105021810,5.55,0.72,185.63
201105021820,5.44,0.4,168.43
201105021830,5.41,0.47,174.93
201105021840,5.47,1.34,173.73
201105021850,5.82,0.43,172.03
201105021900,5.51,0.43,159.63
201105021910,6.52,0.46,158.63
201105021920,6.51,0.47,155.83
201105021930,6.5,0.52,139.33
201105021940,6.68,0.39,131.03
201105021950,6.16,0.35,131.23
201105022000,6.94,0.32,135.83
201105022010,6.41,0.28,138.63
201105022020,6.49,0.32,133.83
201105022030,6.47,0.33,134.13
201105022040,4.12,1.51,129.73
201105022050,0.92,0.32,245.13
201105022100,2.32,0.83,143.13
201105022110,1.29,0.46,181.93
201105022120,1.37,0.43,270.03
201105022130,1.35,0.76,279.53
201105022140,2.59,0.26,271.83
201105022150,3.09,0.36,276.53
201105022200,3.35,0.26,280.23
201105022210,2.64,0.51,270.13
201105022220,2.51,0.47,270.93
201105022230,1.59,0.48,291.33
201105022240,0.56,0.27,306.03
201105022250,0.92,0.24,306.13
201105022300,0.87,0.27,306.13
201105022310,1.36,0.59,305.73
201105022320,0.91,0.17,305.53
201105022330,0.35,0.16,305.63
201105022340,0.46,0.2,305.63
201105022350,0.84,0.13,305.53
201105030000,0.94,0.18,316.43
201105030010,1.03,0.21,336.03
201105030020,0.92,0.21,336.03
201105030030,0.79,0.16,336.03
201105030040,0.86,0.15,336.03
201105030050,1.13,0.2,336.03
201105030100,1.56,0.19,354.22
201105030110,1.49,0.19,19.65
201105030120,1.68,0.2,24.53
201105030130,2.06,0.28,45.82
201105030140,2.49,0.17,51.36
201105030150,2.55,0.19,48.56
201105030200,2.83,0.25,42.62
201105030210,2.61,0.28,39.9
201105030220,3.03,0.24,42.68
201105030230,3.49,0.22,42.1
201105030240,3.4,0.24,42.89
201105030250,3.24,0.16,42.87
201105030300,2.86,0.23,44.54
201105030310,2.59,0.18,46.39
201105030320,2.56,0.16,45.39
201105030330,2.22,0.2,36.03
201105030340,1.88,0.28,28.95
201105030350,2.55,0.24,28.18
201105030400,2.08,0.19,21.2
201105030410,2.11,0.21,24.19
201105030420,1.64,0.27,23.45
201105030430,1.08,0.17,22.52
201105030440,0.8,0.18,19.97
201105030450,1.42,0.16,359.73
201105030500,1.36,0.29,321.63
201105030510,3.24,0.88,273.23
201105030520,4.53,0.38,246.43
201105030530,4.72,0.39,242.23
201105030540,4.52,0.39,236.93
201105030550,4.81,0.6,229.73
201105030600,4.88,0.43,225.03
201105030610,4.74,0.46,225.73
201105030620,4.27,0.33,216.73
201105030630,4.59,0.47,209.73
201105030640,4.53,0.44,206.63
201105030650,4.32,0.4,199.43
201105030700,3.62,0.32,193.93
201105030710,3.91,0.3,191.53
201105030720,4.06,0.3,195.03
201105030730,4.45,0.3,199.13
201105030740,4.27,0.36,196.83
201105030750,3.89,0.34,194.23
201105030800,3.67,0.38,196.43
201105030810,3.32,0.43,184.23
201105030820,3.17,0.43,177.53
201105030830,3.41,0.29,179.13
201105030840,3.12,0.44,169.23
201105030850,3.43,0.29,166.33
201105030900,3.95,0.36,166.53
201105030910,3.77,0.41,168.93
201105030920,3.41,0.4,160.73
201105030930,3.68,0.68,156.83
201105030940,3.48,0.37,157.03
201105030950,3.39,0.42,151.43
201105031000,2.98,0.33,150.13
201105031010,2.87,0.31,151.03
201105031020,2.93,0.43,153.33
201105031030,2.8,0.43,158.23
201105031040,2.58,0.3,161.23
201105031050,2.71,0.36,178.43
201105031100,2.39,0.53,182.73
201105031110,2.13,0.38,193.53
201105031120,2.41,0.41,202.33
201105031130,2.62,0.51,209.53
201105031140,2.28,0.39,207.63
201105031150,2.23,0.48,202.73
201105031200,2.67,0.5,203.43
201105031210,2.18,0.26,211.83
201105031220,2.01,0.31,202.03
201105031230,2.06,0.39,180.23
201105031240,1.43,0.47,178.83
201105031250,1.76,0.34,184.83
201105031300,1.63,0.43,186.63
201105031310,1.66,0.51,179.53
201105031320,1.47,0.48,182.23
201105031330,1.79,0.4,179.63
201105031340,1.45,0.34,199.63
201105031350,1.96,0.43,172.93
201105031400,1.84,0.4,177.33
201105031410,1.77,0.31,171.43
201105031420,1.39,0.32,151.43
201105031430,1.57,0.61,196.43
201105031440,2.09,0.74,193.43
201105031450,3.89,0.56,207.03
201105031500,4.3,0.37,205.73
201105031510,4.02,0.35,199.43
201105031520,4.5,0.27,197.03
201105031530,4.1,0.42,198.13
201105031540,4.29,0.43,194.43
201105031550,4.1,0.37,192.63
201105031600,3.91,0.36,195.63
201105031610,3.79,0.33,191.23
201105031620,3.89,0.37,190.93
201105031630,3.76,0.42,200.83
201105031640,3.77,0.39,203.03
201105031650,3.68,0.35,196.63
201105031700,3.95,0.41,195.83
201105031710,4.05,0.42,194.33
201105031720,4.14,0.33,192.53
201105031730,4.16,0.32,193.43
201105031740,3.73,0.32,190.33
201105031750,2.98,0.44,190.93
201105031800,2.42,0.43,197.23
201105031810,2.13,0.29,201.83
201105031820,2.54,0.34,191.23
201105031830,2.54,0.48,197.93
201105031840,1.49,0.34,204.73
201105031850,1.11,0.23,200.33
201105031900,0.75,0.29,195.03
201105031910,1.51,0.37,187.53
201105031920,1.33,0.3,188.23
201105031930,1.22,0.21,199.83
201105031940,1.83,0.24,187.03
201105031950,1.74,0.23,229.43
201105032000,1.89,0.24,205.73
201105032010,2.87,0.38,238.03
201105032020,2.72,0.41,217.53
201105032030,2.03,0.25,217.33
201105032040,1.75,0.28,226.13
201105032050,1.87,0.2,227.63
201105032100,1.64,0.23,236.33
201105032110,1.98,0.33,239.23
201105032120,2.46,0.25,238.03
201105032130,2.99,0.29,226.53
201105032140,2.77,0.24,217.33
201105032150,2.68,0.26,221.33
201105032200,1.84,0.3,221.03
201105032210,2.1,0.23,212.53
201105032220,1.9,0.26,212.23
201105032230,1.33,0.19,210.23
201105032240,1.2,0.24,210.43
201105032250,1.14,0.16,210.33
201105032300,1.16,0.17,210.23
201105032310,1.83,0.43,173.13
201105032320,2.67,0.37,153.13
201105032330,2.6,0.27,145.13
201105032340,1.94,0.4,136.53
201105032350,1.64,0.29,136.43
201105040000,0.72,0.27,142.23
201105040010,1.17,0.46,173.23
201105040020,1.64,0.24,263.23
201105040030,1.69,0.35,282.53
201105040040,1.2,0.32,281.13
201105040050,0.46,0.18,274.63
201105040100,0.78,0.27,274.63
201105040110,0.49,0.23,274.63
201105040120,0.66,0.29,274.63
201105040130,1.02,0.16,274.73
201105040140,0.59,0.28,274.63
201105040150,0.68,0.17,274.63
201105040200,0.94,0.34,274.73
201105040210,1.59,0.24,271.23
201105040220,1.18,0.17,270.13
201105040230,1.34,0.35,263.93
201105040240,1.37,0.22,246.03
201105040250,1.14,0.2,245.63
201105040300,1.15,0.26,245.43
201105040310,1.37,0.23,245.33
201105040320,1.43,0.24,245.43
201105040330,1.36,0.19,246.73
201105040340,1.3,0.2,246.73
201105040350,1.08,0.17,246.73
201105040400,0.84,0.25,246.73
201105040410,0.41,0.2,246.73
201105040420,0.53,0.21,246.73
201105040430,0.47,0.3,246.73
201105040440,1.34,0.3,248.33
201105040450,1.56,0.18,261.43
201105040500,1.9,0.18,267.63
201105040510,1.86,0.23,250.13
201105040520,1.49,0.17,246.53
201105040530,1.55,0.2,241.13
201105040540,1.4,0.2,229.83
201105040550,1.51,0.21,236.93
201105040600,1.32,0.19,239.23
201105040610,1.04,0.2,239.23
201105040620,1.08,0.2,239.23
201105040630,0.93,0.22,239.23
201105040640,0.71,0.18,239.23
201105040650,0.5,0.28,239.23
201105040700,1.36,0.38,4.97
201105040710,1.23,0.26,50.89
201105040720,1.81,0.18,50.91
201105040730,1.41,0.28,50.91
201105040740,1.09,0.24,50.91
201105040750,1.4,0.3,53.97
201105040800,1.68,0.36,48.88
201105040810,1.16,0.29,40.67
201105040820,1.24,0.34,52.77
201105040830,2.07,0.53,63.73
201105040840,2.72,0.24,54.9
201105040850,3.2,0.38,42.38
201105040900,2.97,0.49,34.46
201105040910,2.29,0.36,34.91
201105040920,2.48,0.37,28.89
201105040930,2.49,0.69,28.67
201105040940,1.86,0.39,22.61
201105040950,2.21,0.47,28.65
201105041000,2.48,0.44,28.7
201105041010,2.91,0.64,26.82
201105041020,3.32,0.48,36.13
201105041030,3.33,0.49,44.8
201105041040,3.81,0.45,45.94
201105041050,3.26,0.47,49.65
201105041100,3.34,0.37,50.36
201105041110,3.08,0.42,37.4
201105041120,2.89,0.35,55.05
201105041130,2.94,0.43,43.45
201105041140,2.08,0.33,53.89
201105041150,1.94,0.42,55.23
201105041200,2.24,0.49,61.03
201105041210,2.5,0.47,55.27
201105041220,2.3,0.4,59.16
201105041230,2.13,0.42,69.83
201105041240,1.87,0.44,64.73
201105041250,1.6,0.57,48.24
201105041300,1,0.42,106.53
201105041310,0.98,0.42,343.81
201105041320,1.03,0.34,251.43
201105041330,1.24,0.54,251.03
201105041340,1.12,0.34,249.13
201105041350,1.01,0.29,232.43
201105041400,2.15,0.43,216.93
201105041410,2.07,0.54,217.83
201105041420,1.87,0.42,226.63
201105041430,2.21,0.46,226.83
201105041440,1.74,0.55,226.13
201105041450,1.94,0.49,233.03
201105041500,1.59,0.44,243.93
201105041510,1.75,0.38,241.43
201105041520,1.95,0.47,259.93
201105041530,3.39,0.58,242.43
201105041540,3.64,0.42,231.23
201105041550,3.52,0.35,222.53
201105041600,3.31,0.34,241.03
201105041610,3.65,0.29,249.23
201105041620,3.96,0.34,254.23
201105041630,3.82,0.48,247.03
201105041640,4.54,0.4,238.93
201105041650,4.25,0.34,223.33
201105041700,4.51,0.46,223.93
201105041710,5,0.32,227.53
201105041720,4.86,0.27,225.13
201105041730,4.87,0.26,218.63
201105041740,4.39,0.44,212.83
201105041750,4.66,0.42,218.83
201105041800,4.85,0.34,215.43
201105041810,4.52,0.68,219.03
201105041820,4.46,0.54,206.03
201105041830,2.4,0.78,213.73
201105041840,2.46,0.42,254.63
201105041850,2.72,0.34,267.13
201105041900,2.63,0.41,260.23
201105041910,2.99,0.38,274.03
201105041920,2.86,0.39,285.33
201105041930,3.88,0.64,273.53
201105041940,4.17,0.62,263.13
201105041950,3.15,0.27,256.13
201105042000,3.69,0.48,239.73
201105042010,4.96,0.4,228.53
201105042020,4.55,0.7,214.43
201105042030,4.38,0.38,217.23
201105042040,4.61,0.53,230.93
201105042050,6.27,0.93,249.03
201105042100,7.48,0.53,253.83
201105042110,7.07,0.89,253.93
201105042120,8.76,0.76,252.33
201105042130,8.33,0.65,251.23
201105042140,8.54,0.56,252.13
201105042150,9.68,0.58,251.33
201105042200,9.42,0.96,251.23
201105042210,9.39,0.93,256.03
201105042220,9.85,1.43,266.83
201105042230,7.88,0.79,268.83
201105042240,5.78,1,260.03
201105042250,3.86,0.67,247.53
201105042300,2.09,0.96,225.03
201105042310,2.75,0.76,99.83
201105042320,4.26,0.93,65.43
201105042330,6.79,1.03,75.83
201105042340,7.63,1.01,85.93
201105042350,8.34,1.31,75.63
201105050000,4.73,0.71,35.03
201105050010,7.06,0.8,12.78
201105050020,6.22,0.75,34.4
201105050030,6.09,0.9,47.48
201105050040,6.59,0.27,57.62
201105050050,6.77,0.53,71.43
201105050100,7.31,0.22,73.83
201105050110,7.99,0.84,67.43
201105050120,8.93,0.32,53.28
201105050130,9.26,0.48,49.86
201105050140,10.22,0.31,56.86
201105050150,10.81,0.41,41.53
201105050200,8.78,1.11,21.75
201105050210,4.38,1.1,327.03
201105050220,5.03,1.08,292.23
201105050230,3.21,0.52,308.73
201105050240,1.65,0.38,340.03
201105050250,2.38,0.56,85.83
201105050300,4.68,1.29,94.83
201105050310,8.81,1.18,69.53
201105050320,9.96,0.28,75.03
201105050330,10.99,0.64,70.63
201105050340,13.37,0.85,68.53
201105050350,16.57,1.52,71.83
201105050400,19.46,0.81,73.53
201105050410,18.17,0.95,68.43
201105050420,14.51,1.36,59.06
201105050430,13.73,1.03,63.03
201105050440,12.61,0.88,55.69
201105050450,13.78,1.44,32
201105050500,16.55,1.56,31.69
201105050510,16.75,1.69,39.06
201105050520,18.72,0.99,39.2
201105050530,18.35,1.18,32.84
201105050540,14.47,1.48,25.04
201105050550,13.83,1.27,27
201105050600,11.28,1.67,27.07
201105050610,11.79,1.07,22.61
201105050620,12.98,0.92,20.38
201105050630,12.41,0.85,21.91
201105050640,12.82,0.58,18.47
201105050650,13.48,0.78,17.34
201105050700,13.98,0.55,15.93
201105050710,11.82,0.96,17.24
201105050720,10.87,0.76,19.54
201105050730,11.73,0.58,23.89
201105050740,11.79,0.83,26.08
201105050750,12.04,0.57,31.98
201105050800,10.56,0.85,22.99
201105050810,10.59,0.78,24.6
201105050820,10.42,0.9,24.35
201105050830,10.03,0.66,23.94
201105050840,9.76,0.65,22.16
201105050850,9.64,0.88,25.27
201105050900,10.62,0.5,27.8
201105050910,11.06,1.02,27.93
201105050920,11.14,0.78,30.17
201105050930,10.08,0.69,29.64
201105050940,9.25,1,27.38
201105050950,9.31,0.54,31.7
201105051000,7.4,1.77,318.33
201105051010,6.15,1.09,325.43
201105051020,3.83,0.52,307.33
201105051030,2.85,0.54,282.23
201105051040,4.45,0.68,282.53
201105051050,5.59,0.35,267.13
201105051100,4.85,0.46,252.13
201105051110,3.95,0.42,244.73
201105051120,3.76,0.35,236.73
201105051130,3.63,0.36,255.43
201105051140,4.12,0.35,242.43
201105051150,3.74,0.39,227.33
201105051200,3.95,0.36,222.63
201105051210,4.25,0.48,223.83
201105051220,4.03,0.56,223.13
201105051230,3.97,0.53,218.53
201105051240,4.07,0.65,227.33
201105051250,4.27,0.57,226.03
201105051300,4.56,0.49,216.33
201105051310,4.74,0.45,212.13
201105051320,4.81,0.5,212.03
201105051330,4.8,0.37,209.33
201105051340,4.68,0.44,207.53
201105051350,4.02,0.52,200.33
201105051400,3.89,0.45,195.83
201105051410,2.69,0.43,187.53
201105051420,1.85,0.41,179.13
201105051430,1.39,0.34,198.73
201105051440,1.37,0.25,231.03
201105051450,1.49,0.38,254.93
201105051500,1.64,0.31,265.53
201105051510,2.27,0.37,281.73
201105051520,2.27,0.27,275.93
